
188	40	79.9893	-6.06
188.4	40	79.9287	-6.158
188.8	40	79.8671	-6.256
189.2	40	79.8046	-6.354
189.6	40	79.741	-6.452
190	40	79.6765	-6.55
190.4	40	79.611	-6.648
190.8	40	79.5445	-6.746
191.2	40	79.4771	-6.844
191.6	40	79.4086	-6.942
192	40	79.3392	-7.04
192.4	40	79.2688	-7.138
192.8	40	79.1974	-7.236
193.2	40	79.1251	-7.334
193.6	40	79.0517	-7.432
194	40	78.9774	-7.53
194.4	40	78.9021	-7.628
194.8	40	78.8258	-7.726
195.2	40	78.7486	-7.824
195.6	40	78.6703	-7.922
196	40	78.5911	-8.02
196.4	40	78.5109	-8.118
196.8	40	78.4297	-8.216
197.2	40	78.3476	-8.314
197.6	40	78.2644	-8.412
198	40	78.1803	-8.51
198.4	40	78.0952	-8.608
198.8	40	78.0091	-8.706
199.2	40	77.9221	-8.804
199.6	40	77.834	-8.902
200	40	77.745	-9
200.4	40	77.655	-9.098
200.8	40	77.564	-9.196
201.2	40	77.4721	-9.294
201.6	40	77.3791	-9.392
202	40	77.2852	-9.49
202.4	40	77.1903	-9.588
202.8	40	77.0944	-9.686
203.2	40	76.9976	-9.784
203.6	40	76.8997	-9.882
204	40	76.8009	-9.98
204.4	40	76.7011	-10.078
204.8	40	76.6003	-10.176
205.2	40	76.4986	-10.274
205.6	40	76.3958	-10.372
206	40	76.2921	-10.47
206.4	40	76.1874	-10.568
206.8	40	76.0817	-10.666
207.2	40	75.9751	-10.764
207.6	40	75.8674	-10.862
208	40	75.7588	-10.96
208.4	40	75.6492	-11.058
208.8	40	75.5386	-11.156
209.2	40	75.4271	-11.254
209.6	40	75.3145	-11.352
210	40	75.201	-11.45
210.4	40	75.0865	-11.548
210.8	40	74.971	-11.646
211.2	40	74.8546	-11.744
211.6	40	74.7371	-11.842
212	40	74.6187	-11.94
212.4	40	74.4993	-12.038
212.8	40	74.3789	-12.136
213.2	40	74.2576	-12.234
213.6	40	74.1352	-12.332
214	40	74.0119	-12.43
214.4	40	73.8876	-12.528
214.8	40	73.7623	-12.626
215.2	40	73.6361	-12.724
215.6	40	73.5088	-12.822
216	40	73.3806	-12.92
216.4	40	73.2514	-13.018
216.8	40	73.1212	-13.116
217.2	40	72.9901	-13.214
217.6	40	72.8579	-13.312
218	40	72.7248	-13.41
218.4	40	72.5907	-13.508
218.8	40	72.4556	-13.606
219.2	40	72.3196	-13.704
219.6	40	72.1825	-13.802
220	40	72.0445	-13.9
220.4	40	71.9055	-13.998
220.8	40	71.7655	-14.096
221.2	40	71.6246	-14.194
221.6	40	71.4826	-14.292
222	40	71.3397	-14.39
222.4	40	71.1958	-14.488
222.8	40	71.0509	-14.586
223.2	40	70.9051	-14.684
223.6	40	70.7582	-14.782
224	40	70.6104	-14.88
224.4	40	70.4616	-14.978
224.8	40	70.3118	-15.076
225.2	40	70.1611	-15.174
225.6	40	70.0093	-15.272
226	40	69.8566	-15.37
226.4	40	69.7029	-15.468
226.8	40	69.5482	-15.566
227.2	40	69.3926	-15.664
227.6	40	69.2359	-15.762
228	40	69.0783	-15.86
228.4	40	68.9197	-15.958
228.8	40	68.7601	-16.056
229.2	40	68.5996	-16.154
229.6	40	68.438	-16.252
230	40	68.2755	-16.35
230.4	40	68.112	-16.448
230.8	40	67.9475	-16.546
231.2	40	67.7821	-16.644
231.6	40	67.6156	-16.742
232	40	67.4482	-16.84
232.4	40	67.2798	-16.938
232.8	40	67.1104	-17.036
233.2	40	66.9401	-17.134
233.6	40	66.7687	-17.232
234	40	66.5964	-17.33
234.4	40	66.4231	-17.428
234.8	40	66.2488	-17.526
235.2	40	66.0736	-17.624
235.6	40	65.8973	-17.722
236	40	65.7201	-17.82
236.4	40	65.5419	-17.918
236.8	40	65.3627	-18.016
237.2	40	65.1826	-18.114
237.6	40	65.0014	-18.212
238	40	64.8193	-18.31
238.4	40	64.6362	-18.408
238.8	40	64.4521	-18.506
239.2	40	64.2671	-18.604
239.6	40	64.081	-18.702
240	40	63.894	-18.8
240.4	40	63.706	-18.898
240.8	40	63.517	-18.996
241.2	40	63.3271	-19.094
241.6	40	63.1361	-19.192
242	40	62.9442	-19.29
242.4	40	62.7513	-19.388
242.8	40	62.5574	-19.486
243.2	40	62.3626	-19.584
243.6	40	62.1667	-19.682
244	40	61.9699	-19.78
244.4	40	61.7721	-19.878
244.8	40	61.5733	-19.976
245.2	40	61.3736	-20.074
245.6	40	61.1728	-20.172
246	40	60.9711	-20.27
246.4	40	60.7684	-20.368
246.8	40	60.5647	-20.466
247.2	40	60.3601	-20.564
247.6	40	60.1544	-20.662
248	40	59.9478	-20.76
248.4	40	59.7402	-20.858
248.8	40	59.5316	-20.956
249.2	40	59.3221	-21.054
249.6	40	59.1115	-21.152
250	40	58.9	-21.25
250.4	40	58.6875	-21.348
250.8	40	58.474	-21.446
251.2	40	58.2596	-21.544
251.6	40	58.0441	-21.642
252	40	57.8277	-21.74
252.4	40	57.6103	-21.838
252.8	40	57.3919	-21.936
253.2	40	57.1726	-22.034
253.6	40	56.9522	-22.132
254	40	56.7309	-22.23
254.4	40	56.5086	-22.328
254.8	40	56.2853	-22.426
255.2	40	56.0611	-22.524
255.6	40	55.8358	-22.622
256	40	55.6096	-22.72
256.4	40	55.3824	-22.818
256.8	40	55.1542	-22.916
257.2	40	54.9251	-23.014
257.6	40	54.6949	-23.112
258	40	54.4638	-23.21
258.4	40	54.2317	-23.308
258.8	40	53.9986	-23.406
259.2	40	53.7646	-23.504
259.6	40	53.5295	-23.602
260	40	53.2935	-23.7
260.4	40	53.0565	-23.798
260.8	40	52.8185	-23.896
261.2	40	52.5796	-23.994
261.6	40	52.3396	-24.092
262	40	52.0987	-24.19
262.4	40	51.8568	-24.288
262.8	40	51.6139	-24.386
263.2	40	51.3701	-24.484
263.6	40	51.1252	-24.582
264	40	50.8794	-24.68
264.4	40	50.6326	-24.778
264.8	40	50.3848	-24.876
265.2	40	50.1361	-24.974
265.6	40	49.8863	-25.072
266	40	49.6356	-25.17
266.4	40	49.3839	-25.268
266.8	40	49.1312	-25.366
267.2	40	48.8776	-25.464
267.6	40	48.6229	-25.562
268	40	48.3673	-25.66
268.4	40	48.1107	-25.758
268.8	40	47.8531	-25.856
269.2	40	47.5946	-25.954
269.6	40	47.335	-26.052
270	40	47.0745	-26.15
270.4	40	46.813	-26.248
270.8	40	46.5505	-26.346
271.2	40	46.2871	-26.444
271.6	40	46.0226	-26.542
272	40	45.7572	-26.64
272.4	40	45.4908	-26.738
272.8	40	45.2234	-26.836
273.2	40	44.9551	-26.934
273.6	40	44.6857	-27.032
274	40	44.4154	-27.13
274.4	40	44.1441	-27.228
274.8	40	43.8718	-27.326
275.2	40	43.5986	-27.424
275.6	40	43.3243	-27.522
276	40	43.0491	-27.62
276.4	40	42.7729	-27.718
276.8	40	42.4957	-27.816
277.2	40	42.2176	-27.914
277.6	40	41.9384	-28.012
278	40	41.6583	-28.11
278.4	40	41.3772	-28.208
278.8	40	41.0951	-28.306
279.2	40	40.8121	-28.404
279.6	40	40.528	-28.502
280	40	40.243	-28.6
280.4	40	39.957	-28.698
280.8	40	39.67	-28.796
281.2	40	39.3821	-28.894
281.6	40	39.0931	-28.992
282	40	38.8032	-29.09
282.4	40	38.5123	-29.188
282.8	40	38.2204	-29.286
